name,date_apr,date,lot,kettle,compay,wled,base_oil_pct,base_gr_pct,liq_add_pct,sol_add_pct,si_pct,total_pct,pen,elco_xx,Flag for Removal,thickener,adj_base_pct,adj_sol_pct,adj_liq_pct,adj_si_pct,rework
Red N Tacky #2,5/10/22,130,U06053H,BK3,Lucas,315 kg,0.1378998,0.78,0.09,0.00,0.00,1.00,272,FALSE,FALSE,LX,0.9012988,0.0000000,0.0987012,0.0000000,0.0000000
Red N Tacky #2,10/21/22,294,Z19145H,BK3,Lucas,315 kg,0.4393043,0.52,0.04,0.00,0.00,1.00,272,TRUE,FALSE,LX,0.9345445,0.0000000,0.0654555,0.0000000,0.0000000
Red N Tacky #2,11/15/22,319,A15117H,BK3,Lucas,315 kg,0.3719201,0.57,0.06,0.00,0.00,1.00,273,TRUE,FALSE,LX,0.9004076,0.0000000,0.0995924,0.0000000,0.0000000
Red N Tacky #2,1/28/23,28,Q27231I,BK3,Lucas,315 kg,0.3539078,0.58,0.06,0.00,0.00,1.00,273,TRUE,FALSE,LX,0.9053995,0.0000000,0.0946005,0.0000000,0.0662109
Red N Tacky #2,1/30/23,30,Q28234I,BK3,Lucas,315 kg,0.3251950,0.63,0.04,0.00,0.00,1.00,273,TRUE,FALSE,LX,0.9337595,0.0000000,0.0662405,0.0000000,0.1294447
Red N Tacky #2,1/31/23,31,Q30243I,BK3,Lucas,315 kg,0.2914651,0.63,0.08,0.00,0.00,1.00,273,TRUE,FALSE,LX,0.8877867,0.0000000,0.1122133,0.0000000,0.0680561
Red N Tacky #2,4/12/23,102,T12050I,BK3,Lucas,315 kg,0.3555182,0.58,0.06,0.00,0.00,1.00,273,TRUE,FALSE,LX,0.8994552,0.0000000,0.1005448,0.0000000,0.0000000
Red N Tacky #2,3/27/23,86,S27228I,BK3,Lucas,315 kg,0.3256449,0.62,0.06,0.00,0.00,1.00,274,TRUE,FALSE,LX,0.9146705,0.0000000,0.0853295,0.0000000,0.0000000
Red N Tacky #2,3/31/23,90,S30248I,BK3,Lucas,315 kg,0.4231905,0.51,0.07,0.00,0.00,1.00,274,TRUE,FALSE,LX,0.8767623,0.0000000,0.1232377,0.0000000,0.0000000
Red N Tacky #2,2/14/23,45,R13122I,BK3,Lucas,315 kg,0.3651313,0.57,0.06,0.00,0.00,1.00,275,TRUE,FALSE,LX,0.9009144,0.0000000,0.0990856,0.0000000,0.1323386
Red N Tacky #2,8/12/22,224,X11103H,BK3,Lucas,315 kg,0.1854587,0.74,0.08,0.00,0.00,1.00,275,FALSE,FALSE,LX,0.9069444,0.0000000,0.0930556,0.0000000,0.0000000
Red N Tacky #2,8/19/22,231,X16159H,BK3,Lucas,315 kg,0.4078553,0.49,0.10,0.00,0.00,1.00,275,FALSE,FALSE,LX,0.8265317,0.0000000,0.1734683,0.0000000,0.5699904
Red N Tacky #2,11/19/22,323,A18140H,BK3,Lucas,315 kg,0.3458455,0.59,0.06,0.00,0.00,1.00,276,TRUE,FALSE,LX,0.9040540,0.0000000,0.0959460,0.0000000,0.0633087
Red N Tacky #2,3/23/23,82,S23201I,BK3,Lucas,315 kg,0.3677824,0.59,0.04,0.00,0.00,1.00,280,TRUE,FALSE,LX,0.9371472,0.0000000,0.0628528,0.0000000,0.0000000
Red N Tacky #2,4/27/22,117,T25207H,BK3,Lucas,315 kg,0.2839479,0.65,0.07,0.00,0.00,1.00,280,FALSE,FALSE,LX,0.9012689,0.0000000,0.0987311,0.0000000,0.0000000
Red N Tacky #2,8/23/22,235,X22172H,BK3,Lucas,315 kg,0.3565012,0.57,0.07,0.00,0.00,1.00,280,FALSE,FALSE,LX,0.8864069,0.0000000,0.1135931,0.0000000,0.0000000
Red Tak Polyplex #1,7/28/22,209,W28195H,BK3,Lucas,315kg,0.2623848,0.62,0.12,0.00,0.00,1.00,311,FALSE,FALSE,LX,0.8399538,0.0000000,0.1600462,0.0000000,0.3348387
Red Tak Polyplex #1,10/13/22,286,Z11063H,BK3,Lucas,315kg,0.5241969,0.41,0.06,0.00,0.00,1.00,316,FALSE,FALSE,LX,0.8668624,0.0000000,0.1331376,0.0000000,0.0000000
Red Tak Polyplex #2,8/9/22,221,X06049H,BK3,Lucas,315kg,0.2094192,0.72,0.07,0.00,0.00,1.00,267,FALSE,FALSE,LX,0.9082041,0.0000000,0.0917959,0.0000000,0.0000000
Red Tak Polyplex #2,5/16/22,136,U13112H,BK3,Lucas,315kg,0.1839101,0.74,0.08,0.00,0.00,1.00,268,FALSE,FALSE,LX,0.9014206,0.0000000,0.0985794,0.0000000,0.0000000
Red Tak Polyplex #2,5/6/22,126,U04022H,BK3,Lucas,500kg,0.1348532,0.77,0.10,0.00,0.00,1.00,270,FALSE,FALSE,LX,0.8878629,0.0022374,0.1098997,0.0000000,0.0000000
Red Tak Polyplex #2,7/18/22,199,W15090H,BK3,Lucas,315kg,0.2763549,0.63,0.09,0.00,0.00,1.00,271,FALSE,FALSE,LX,0.8741140,0.0000000,0.1257679,0.0000000,0.0266850
Red Tak Polyplex #2,7/15/22,196,W12065H,BK3,Lucas,315kg,0.1784163,0.71,0.11,0.00,0.00,1.00,275,TRUE,FALSE,LX,0.8686457,0.0000000,0.1313543,0.0000000,0.0000000
Red Tak Polyplex #2,7/20/22,201,W18115H,BK3,Lucas,315kg,0.3852733,0.54,0.08,0.00,0.00,1.00,280,TRUE,FALSE,LX,0.8726709,0.0000000,0.1273291,0.0000000,0.0000000
RedTak Polyplex #2,3/18/23,77,S17155I,BK3,Tomlin,315 kg,0.3068630,0.63,0.07,0.00,0.00,1.00,278,TRUE,FALSE,LX,0.9054511,0.0000000,0.0945489,0.0000000,0.0739542
RSC Heavy Haul #1.5,9/20/21,263,Y20099G,BK3,RS Claire,620 kg @ 1470 rpm,0.0758503,0.89,0.00,0.03,0.00,1.00,302,FALSE,FALSE,RSC,0.9683094,0.0316906,0.0000000,0.0000000,0.0000000
RSC Rail King #1.5,2/28/23,59,R26256I,BK3,RS Claire,800kg,0.0000000,0.89,0.00,0.11,0.00,1.00,290,FALSE,FALSE,RSC,0.8902103,0.1097897,0.0000000,0.0000000,0.0000000
RSC Rail King #1.5,2/25/23,56,R25243I,BK3,RS Claire,800kg,0.0000000,0.89,0.00,0.11,0.00,1.00,300,FALSE,FALSE,RSC,0.8906586,0.1093414,0.0000000,0.0000000,0.0000000
SMG 500 #2,5/27/22,147,U23166H,BK3,PRO One,500 kg,0.1237496,0.86,0.01,0.01,0.00,1.00,268,FALSE,FALSE,SMG,0.9768153,0.0115962,0.0115884,0.0000000,0.0000000
SMG 500 #2,5/27/22,147,U23166H,BK3,PRO One,500 kg,0.1237496,0.86,0.01,0.01,0.00,1.00,268,FALSE,FALSE,SMG,0.9768153,0.0115962,0.0115884,0.0000000,0.0000000
SMG 500 #2,9/2/22,245,X26250H,BK3,PRO One,500 kg,0.0850747,0.89,0.01,0.01,0.00,1.00,270,FALSE,FALSE,SMG,0.9763468,0.0116232,0.0120300,0.0000000,0.0000000
SMG 500 #2,10/31/23,304,Z16171I,BK3,PRO One,500 kg,0.1395623,0.84,0.01,0.01,0.00,1.00,272,FALSE,FALSE,SMG,0.9740397,0.0147742,0.0111862,0.0000000,0.0000000
SMG 500 #2,10/31/23,304,Z16171I,BK3,PRO One,500 kg,0.1395623,0.84,0.01,0.01,0.00,1.00,272,FALSE,FALSE,SMG,0.9740397,0.0147742,0.0111862,0.0000000,0.0000000
SMG 500 #2,10/30/23,303,Z30257I,BK3,PRO One,500 kg,0.0694720,0.91,0.01,0.01,0.00,1.00,272,FALSE,FALSE,SMG,0.9774957,0.0111988,0.0113055,0.0000000,0.0000000
SMG 500 #2,10/30/23,303,Z30257I,BK3,PRO One,500 kg,0.0694720,0.91,0.01,0.01,0.00,1.00,272,FALSE,FALSE,SMG,0.9774957,0.0111988,0.0113055,0.0000000,0.0000000
SMG 500 #2,11/1/23,305,Z31258I,BK3,PRO One,500 kg,0.0764577,0.90,0.01,0.01,0.00,1.00,272,FALSE,FALSE,SMG,0.9779268,0.0110314,0.0110418,0.0000000,0.0000000
SMG 500 #2,11/1/23,305,Z31258I,BK3,PRO One,500 kg,0.0764577,0.90,0.01,0.01,0.00,1.00,272,FALSE,FALSE,SMG,0.9779268,0.0110314,0.0110418,0.0000000,0.0000000
SMG 500 #2,10/30/23,303,Z28256I,BK3,PRO One,500 kg,0.1560602,0.82,0.01,0.01,0.00,1.00,291,FALSE,FALSE,SMG,0.9740979,0.0129142,0.0129880,0.0000000,0.0000000
SMG 500 #2,10/30/23,303,Z28256I,BK3,PRO One,500 kg,0.1560602,0.82,0.01,0.01,0.00,1.00,291,FALSE,FALSE,SMG,0.9740979,0.0129142,0.0129880,0.0000000,0.0000000
SMG 500 #2 White,10/10/23,283,Z09077I,BK3,Finish Line,500 kg,0.0000000,0.92,0.01,0.07,0.00,1.00,287,FALSE,FALSE,SMG,0.9168839,0.0716864,0.0114297,0.0000000,0.0000000
SMG 500 B #2,7/31/23,212,W28247I,BK3,PRO One,500 kg,0.0000000,0.95,0.02,0.03,0.00,1.00,286,FALSE,FALSE,SMG,0.9499299,0.0278131,0.0222571,0.0000000,0.0000000
SMG 500B #2,10/10/23,283,Z10084I,BK3,PRO One,500 kg,0.1556554,0.82,0.02,0.01,0.00,1.00,271,FALSE,FALSE,SMG,0.9670265,0.0101739,0.0227996,0.0000000,0.0000000
SMG 500B #2,12/14/22,348,B03020H,BK3,PRO One,500 kg,0.1346993,0.83,0.02,0.01,0.00,1.00,280,FALSE,FALSE,SMG,0.9604412,0.0166413,0.0229175,0.0000000,0.0000000
SMG 500B #2,10/12/23,285,Z11093I,BK3,PRO One,500 kg,0.0791787,0.87,0.02,0.02,0.00,1.00,280,FALSE,FALSE,SMG,0.9482498,0.0268506,0.0248995,0.0000000,0.0000000
SMG 700 #1,7/12/22,193,V30233H,BK3,PRO One,500 kg,0.0587623,0.88,0.05,0.01,0.00,1.00,314,FALSE,FALSE,SMG,0.9336178,0.0127628,0.0536194,0.0000000,0.0000000
Tomlith 220B #2,10/20/23,293,Z18203I,BK3,Maxima,500 kg,0.0000000,0.92,0.08,0.00,0.00,1.00,272,FALSE,FALSE,LX,0.9151947,0.0000000,0.0848053,0.0000000,0.0000000
Tomlith 220B #2,5/22/23,142,U20163I,BK3,Maxima,500 kg,0.1606593,0.76,0.08,0.00,0.00,1.00,275,FALSE,FALSE,LX,0.9089109,0.0000000,0.0910891,0.0000000,0.0000000
Tomlith 220B #2,12/20/22,354,B16149H,BK3,Maxima,500 kg,0.1654133,0.75,0.08,0.00,0.00,1.00,278,FALSE,FALSE,LX,0.9038643,0.0000000,0.0961357,0.0000000,0.1106600
Tomlith 220B #2,5/19/23,139,U17150I,BK3,Maxima,500 kg,0.1579881,0.77,0.08,0.00,0.00,1.00,278,FALSE,FALSE,LX,0.9100288,0.0000000,0.0899712,0.0000000,0.0000000
Tomlith 220B #2,10/24/23,297,Z23220I,BK3,Tomlin,500 kg,0.1239084,0.80,0.07,0.00,0.00,1.00,291,FALSE,FALSE,LX,0.9160429,0.0000000,0.0839571,0.0000000,0.0000000
Red N Tacky #2,9/25/23,268,Y23170I,BK3,Lucas,315 kg,0.3867295,0.55,0.07,0.00,0.00,1.00,267,TRUE,FALSE,LI,0.8926599,0.0000000,0.1073401,0.0000000,0.0000000
Molylube 5% Moly EP GR AC 1,2/17/23,48,2302160134,BK4,Calumet,800 kg,0.1570853,0.72,0.01,0.08,0.04,1.00,336,FALSE,FALSE,AX,0.8510670,0.0920676,0.0147320,0.0421335,0.0000000
Molylube 5% Moly EP GR AC 150-0,6/24/23,175,2306230182,BK4,Calumet,800 kg,0.4643861,0.44,0.01,0.08,0.01,1.00,369,FALSE,FALSE,AX,0.8216195,0.1453178,0.0233617,0.0097010,0.0000000
Molylube 5% Moly EP GR AC 150-0,6/21/23,172,2306150119,BK4,Calumet,800 kg,0.4217154,0.48,0.01,0.08,0.01,1.00,369,FALSE,FALSE,AX,0.8332408,0.1358738,0.0217754,0.0091101,0.0000000
Molylube 5% Moly EP GR AC 150-0,6/22/23,173,2306210171,BK4,Calumet,800 kg,0.5310324,0.38,0.01,0.07,0.00,1.00,366,FALSE,FALSE,AX,0.8072354,0.1584143,0.0253510,0.0089993,0.0000000
Molylube 5% Moly EP GR AC 46-0,12/2/22,336,2211140094,BK4,Calumet,620 kg,0.4166915,0.49,0.01,0.08,0.01,1.00,367,FALSE,FALSE,AX,0.8448993,0.1336744,0.0125177,0.0089086,0.0785747
Molylube 5% Moly EP GR AC 150-0,3/17/23,76,2303160136,BK4,Calumet,800 kg,0.5352486,0.37,0.01,0.07,0.00,1.00,369,FALSE,FALSE,AX,0.8066637,0.1590311,0.0255370,0.0087681,0.0000000
Molylube 5% Moly EP GR AC 150-0,3/15/23,74,2303100098,BK4,Calumet,800 kg,0.6328791,0.29,0.01,0.06,0.00,1.00,369,FALSE,FALSE,AX,0.7987845,0.1654005,0.0271326,0.0086824,0.3446655
Molylube 5% Moly EP GR AC 150-0,3/9/23,68,2303090083,BK4,Calumet,800 kg,0.5900717,0.32,0.01,0.07,0.00,1.00,373,FALSE,FALSE,AX,0.7887890,0.1746097,0.0280274,0.0085738,0.0000000
Molylube 5% Moly EP GR AC 46-0,1/31/23,31,2301300239,BK4,Calumet,620 kg,0.4030673,0.51,0.01,0.07,0.00,1.00,358,FALSE,FALSE,AX,0.8549932,0.1250000,0.0116707,0.0083362,0.0000000
Molylube 5% Moly EP GR AC 46-0,2/8/23,39,2302030046,BK4,Calumet,620 kg,0.4039810,0.51,0.01,0.08,0.00,1.00,364,FALSE,FALSE,AX,0.8484054,0.1317496,0.0115769,0.0082681,0.0000000
Molylube 5% Moly EP GR AC 46-0,7/22/22,203,2207200140,BK4,Calumet,620 kg,0.3333559,0.57,0.01,0.09,0.01,1.00,365,FALSE,FALSE,AX,0.8477450,0.1324178,0.0115717,0.0082655,0.0000000
Molylube 5% Moly EP GR AC 46-0,2/1/23,32,2302010006,BK4,Calumet,620 kg,0.3976479,0.51,0.01,0.08,0.00,1.00,363,FALSE,FALSE,AX,0.8466710,0.1335190,0.0115576,0.0082525,0.0000000
Molylube 5% Moly EP GR AC 46-0,10/29/22,302,2210240185,BK4,Calumet,620 kg,0.3968231,0.51,0.01,0.08,0.00,1.00,375,FALSE,FALSE,AX,0.8449514,0.1352744,0.0115359,0.0082383,0.0000000
Molylube 5% Moly EP GR AC 46-0,6/10/22,161,2206070046,BK4,Calumet,620 kg,0.4567480,0.46,0.01,0.07,0.00,1.00,357,FALSE,FALSE,AX,0.8425939,0.1370814,0.0127943,0.0075303,0.0000000
Molylube 5% Moly EP GR AC 46-0,3/7/23,66,2303040043,BK4,Calumet,620 kg,0.3197198,0.58,0.01,0.08,0.00,1.00,369,FALSE,FALSE,AX,0.8578038,0.1246222,0.0102981,0.0072758,0.0000000
Molylube 5% Moly EP GR AC 46-0,12/3/22,337,2212010006,BK4,Calumet,620 kg,0.3402930,0.58,0.01,0.07,0.00,1.00,356,FALSE,FALSE,AX,0.8745920,0.1081081,0.0100898,0.0072101,0.0000000
Molylube 5% Moly EP GR AC 46-0,1/28/23,28,2301260208,BK4,Calumet,620 kg,0.2358507,0.67,0.01,0.08,0.00,1.00,370,FALSE,FALSE,AX,0.8782617,0.1062014,0.0090631,0.0064737,0.0000000
MOLYLUBE MULTIPURPOSE EP GR 1 ,9/8/22,251,2208260253,BK4,Calumet ,350 kg,0.1561428,0.80,0.04,0.00,0.01,1.00,330,FALSE,FALSE,AX,0.9433141,0.0038821,0.0465634,0.0062404,0.0000000
Molylube 5% Moly EP GR AC 46-0,5/31/22,151,2205250188,BK4,Calumet,620 kg,0.1995639,0.71,0.01,0.08,0.00,1.00,372,FALSE,FALSE,AX,0.8883418,0.0966937,0.0087293,0.0062352,0.0000000
Molylube 5% Moly EP GR AC 46-0,6/3/22,154,2206010004,BK4,Calumet,620 kg,0.1903895,0.72,0.01,0.08,0.00,1.00,358,FALSE,FALSE,AX,0.8895251,0.0963652,0.0082307,0.0058790,0.0000000
Molylube 5% Moly EP GR AC 46-0,3/28/23,87,2303200168,BK4,Calumet,620 kg,0.4533817,0.45,0.01,0.08,0.00,1.00,365,FALSE,FALSE,AX,0.8285439,0.1540223,0.0126788,0.0047550,0.0000000
Cotton Picker Greaes #00,10/8/22,281,Z07044H,BK4,SC Fuels,none,0.6469712,0.35,0.00,0.00,0.00,1.00,404,FALSE,FALSE,LI,0.9992350,0.0000000,0.0007650,0.0000000,0.0182939
Cotton Picker Greaes #00,10/6/22,279,Y30225H,BK4,SC Fuels,none,0.5071727,0.49,0.00,0.00,0.00,1.00,408,FALSE,FALSE,LI,0.9994008,0.0000000,0.0005992,0.0000000,0.0143979
Cotton Picker Greaes #00,9/22/22,265,Y22155H,BK4,SC Fuels,none,0.6375167,0.36,0.00,0.00,0.00,1.00,415,FALSE,FALSE,LI,0.9992464,0.0000000,0.0007536,0.0000000,0.0189174
Cotton Picker Greaes #00,6/27/22,178,V22169H,BK4,SC Fuels,none,0.7156850,0.28,0.00,0.00,0.00,1.00,422,FALSE,FALSE,LI,0.9985182,0.0000000,0.0014818,0.0000000,0.0149402
Cotton Picker Greaes #00,9/26/22,269,Y26160H,BK4,SC Fuels,none,0.6495328,0.35,0.00,0.00,0.00,1.00,425,FALSE,FALSE,LI,0.9992438,0.0000000,0.0007562,0.0000000,0.0183651
FPL 103 Silver 70 #2,5/11/23,131,U11092I,BK4,Frontier,620 kg,0.0632911,0.81,0.09,0.03,0.00,1.00,257,FALSE,FALSE,LX,0.8699876,0.0371842,0.0928281,0.0000000,0.0000000
FPL 103 Silver 70 #2,8/3/22,215,X01011H,BK4,Frontier,620 kg,0.1084319,0.77,0.10,0.03,0.00,1.00,261,FALSE,FALSE,LX,0.8629177,0.0304048,0.1066775,0.0000000,0.0300496
FPL 103 Silver 70 #2,10/31/22,304,Z28219H,BK4,Frontier,620 kg,0.1908686,0.70,0.08,0.03,0.00,1.00,262,FALSE,FALSE,LX,0.8648550,0.0386574,0.0964876,0.0000000,0.0000000
FPL 103 Silver 70 #2,4/21/23,111,T18145I,BK4,Frontier,620 kg,0.0603991,0.84,0.06,0.04,0.00,1.00,264,FALSE,FALSE,LX,0.8968189,0.0375602,0.0656209,0.0000000,0.0000000
FPL 103 Silver 70 #2,5/17/22,137,U13117H,BK4,Frontier,620 kg,0.0776790,0.80,0.10,0.02,0.00,1.00,266,FALSE,FALSE,LX,0.8662147,0.0261086,0.1076768,0.0000000,0.0000000
FPL 105 Black Cat #2,10/3/23,276,Z02004I,BK4,Frontier,620 kg,0.5760854,0.51,0.03,0.08,0.00,1.20,268,TRUE,FALSE,LI,1.1934848,0.1966124,0.0781448,0.0000000,0.0000000
FPL 105 Black Cat #2,8/23/23,235,X21187I,BK4,Frontier,620 kg,0.2718509,0.73,0.04,0.09,0.00,1.13,271,TRUE,FALSE,LI,1.0030955,0.1259261,0.0535176,0.0000000,0.1173219
FPL 105 Black Cat #2,9/14/23,257,Y13084I,BK4,Frontier,620 kg,0.2513630,0.48,0.09,0.18,0.00,1.00,272,TRUE,FALSE,LI,0.6444545,0.2350970,0.1204485,0.0000000,0.7710407
FPL 105 Black Cat #2,5/12/23,132,U13117I,BK4,Frontier,620 kg,0.4604323,0.49,0.03,0.09,0.00,1.08,274,TRUE,FALSE,LI,0.9103929,0.1682792,0.0607311,0.0000000,0.0873538
FPL 105 Black Cat #2,7/26/22,207,W26173H,BK4,Frontier,620 kg,0.0000000,0.83,0.09,0.07,0.00,1.00,281,FALSE,FALSE,LX,0.8314287,0.0745862,0.0939851,0.0000000,0.1633264
FPL 112 Gear Guard #0,9/30/22,273,Y29209H,BK4,Frontier,400 kg,0.5563566,0.37,0.04,0.03,0.00,1.00,370,FALSE,FALSE,LX,0.8382212,0.0651721,0.0966067,0.0000000,0.0000000
FPL 112 Gear Guard #0,9/30/22,273,Y29209H,BK4,Frontier,400 kg,0.6625704,0.26,0.05,0.02,0.00,1.00,370,FALSE,FALSE,LX,0.7819910,0.0608001,0.1572089,0.0000000,0.0000000
FPL 121 CON AG #2 ,9/29/22,272,Y27190H,BK4,Frontier ,500 kg,0.1544802,0.80,0.04,0.00,0.00,1.00,271,FALSE,FALSE,LX,0.9489667,0.0000000,0.0510333,0.0000000,0.0000000
FPL 123 Con-Ag w/ Moly #2,4/25/23,115,T21174I,BK4,Frontier,500 kg,0.5072980,0.36,0.00,0.14,0.00,1.00,269,TRUE,FALSE,LI,0.7225434,0.2774566,0.0000000,0.0000000,0.7588634
FPL 123 Con-Ag w/ Moly #2,4/28/23,118,T27218I,BK4,Frontier,500 kg,0.2417778,0.73,0.04,0.06,0.00,1.08,274,FALSE,FALSE,LI,0.9684895,0.0824702,0.0522084,0.0000000,0.0798041
FPL 123 Con-Ag w/ Moly #2,5/13/23,133,U11106I,BK4,Frontier,500 kg,0.4727262,0.43,0.04,0.06,0.00,1.00,275,TRUE,FALSE,LI,0.8108563,0.1093025,0.0798412,0.0000000,0.0000000
FPL 123 Con-Ag w/ Moly #2,8/15/23,227,X14125I,BK4,Frontier,500 kg,0.2185099,0.75,0.04,0.07,0.00,1.08,276,TRUE,FALSE,LI,0.9580470,0.0906265,0.0508332,0.0000000,0.1082290
FPL 123 Con-Ag w/ Moly #2,5/9/23,129,U02027I,BK4,Frontier,500 kg,0.4028834,0.51,0.03,0.05,0.00,1.00,278,TRUE,FALSE,LI,0.8622070,0.0878223,0.0491932,0.0000000,0.0916270
FPL 123 Con-Ag w/ Moly #2,9/13/23,256,Y13075I,BK4,Frontier,500 kg,0.8351869,0.00,0.02,0.14,0.00,1.00,278,TRUE,FALSE,LI,0.0000000,0.8532598,0.1467402,0.0000000,0.6880003
FPL 123 Con-Ag w/ Moly #2,8/22/22,234,X16161H,BK4,Frontier,500 kg,0.2172940,0.65,0.09,0.04,0.00,1.00,267,FALSE,FALSE,LX,0.8334944,0.0532953,0.1132103,0.0000000,0.0000000
FPL 123 Con-Ag w/ Moly #2,8/5/22,217,X03036H,BK4,Frontier,500 kg,0.1588155,0.71,0.09,0.05,0.00,1.00,270,FALSE,FALSE,LX,0.8435206,0.0545271,0.1018887,0.0000000,0.0466657
FPL 123 Con-Ag w/ Moly #2,8/18/22,230,X16143H,BK4,Frontier,500 kg,0.1566750,0.70,0.10,0.05,0.00,1.00,270,FALSE,FALSE,LX,0.8299330,0.0537712,0.1162958,0.0000000,0.0000000
FPL 123 Con-Ag w/ Moly #2,7/26/22,207,U20156H,BK4,Frontier,500 kg,0.0103806,0.86,0.09,0.05,0.00,1.00,275,FALSE,FALSE,LX,0.8672630,0.0467637,0.0859733,0.0000000,0.0000000
FPL 123 Con-Ag w/ Moly #2,6/6/22,157,T14125H,BK4,Frontier,500 kg,0.1688275,0.77,0.09,0.05,0.00,1.09,276,FALSE,FALSE,LX,0.9280149,0.0614162,0.1129114,0.0000000,0.1308958
FPL 123 Con-Ag w/ Moly #2,10/18/22,291,Z18126H,BK4,Frontier,500 kg,0.1963788,0.72,0.05,0.04,0.00,1.00,280,FALSE,FALSE,LX,0.8902318,0.0484911,0.0612770,0.0000000,0.0000000
FPL 123 Con-Ag w/ Moly #2,9/10/22,253,Y08025H,BK4,Frontier,500 kg,0.1449212,0.71,0.10,0.04,0.00,1.00,282,FALSE,FALSE,LX,0.8334971,0.0489345,0.1175683,0.0000000,0.0000000
FPL 123 Con-Ag w/ Moly #2,4/9/22,99,T09087H,BK4,Frontier,500 kg,0.0490252,0.81,0.12,0.02,0.00,1.00,285,FALSE,FALSE,LX,0.8470057,0.0225432,0.1304263,0.0000000,0.0180656
FPL 123 Con-Ag w/ Moly #2,2/9/23,40,R07066I,BK4,Frontier,500 kg,0.2617930,0.63,0.08,0.04,0.00,1.02,286,FALSE,FALSE,LX,0.8601753,0.0593399,0.1090942,0.0000000,0.0558550
FPL 123 Con-Ag w/ Moly #2,7/27/22,208,W22147H,BK4,Frontier,500 kg,0.1154272,0.77,0.07,0.04,0.00,1.00,286,FALSE,FALSE,LX,0.8748369,0.0419631,0.0832000,0.0000000,0.0000000
FPL 123 Conag With Moly,11/22/23,326,A17149I,BK4,Frontier,500 kg,0.4196093,0.52,0.03,0.03,0.00,1.00,295,TRUE,FALSE,LI,0.8946778,0.0539279,0.0513943,0.0000000,0.1361038
Lucas Hybrid Vault Grease #1,1/5/23,5,Q03016I,BK4,Lucas,250 kg,0.0000000,0.83,0.17,0.00,0.00,1.00,326,FALSE,FALSE,LI,0.8265005,0.0000000,0.1734995,0.0000000,0.9337015
Molylube 3%Moly EP GR LC 0,10/26/22,299,2210190146,BK4,Calumet,500 kg PASS,0.5653801,0.36,0.02,0.06,0.00,1.00,356,FALSE,FALSE,LX,0.8357251,0.1291575,0.0351173,0.0000000,0.0000000
Molylube 3%Moly EP GR LC 0,1/7/23,7,2301060028,BK4,Calumet,620 kg,0.5498129,0.38,0.01,0.05,0.00,1.00,356,FALSE,FALSE,LX,0.8519481,0.1148052,0.0332468,0.0000000,0.0172374
Molylube 3%Moly EP GR LC 0,1/16/23,16,2301140089,BK4,Calumet,620 kg,0.5137794,0.42,0.02,0.05,0.00,1.00,356,FALSE,FALSE,LX,0.8558998,0.1116236,0.0324766,0.0000000,0.0000000
Molylube 3%Moly EP GR LC 0,12/28/22,362,2212230180,BK4,Calumet,500 kg PASS,0.5788110,0.36,0.01,0.05,0.00,1.00,358,FALSE,FALSE,LX,0.8544087,0.1127820,0.0328093,0.0000000,0.0000000
Molylube 3%Moly EP GR LC 0,10/13/22,286,2210080047,BK4,Calumet,500 kg PASS,0.5557322,0.37,0.02,0.05,0.00,1.00,359,FALSE,FALSE,LX,0.8422116,0.1223312,0.0354571,0.0000000,0.0000000
Molylube 3%Moly EP GR LC 0,10/17/22,290,2210130104,BK4,Calumet,500 kg PASS,0.4940795,0.43,0.02,0.06,0.00,1.00,360,FALSE,FALSE,LX,0.8526421,0.1142540,0.0331038,0.0000000,0.0000000
Molylube 3%Moly EP GR LC 0,1/3/23,3,2212280185,BK4,Calumet,620 kg,0.6160018,0.32,0.02,0.05,0.00,1.00,360,FALSE,FALSE,LX,0.8232626,0.1370215,0.0397159,0.0000000,0.1738510
Molylube 3%Moly EP GR LC 0,1/10/23,10,2301090062,BK4,Calumet,620 kg,0.5623605,0.37,0.02,0.05,0.00,1.00,360,FALSE,FALSE,LX,0.8385269,0.1252125,0.0362606,0.0000000,0.0000000
Molylube 3%Moly EP GR LC 0,5/31/23,151,2305230179,BK4,Calumet,620 kg,0.6858210,0.25,0.02,0.05,0.00,1.00,366,FALSE,FALSE,LX,0.7833046,0.1678626,0.0488328,0.0000000,0.0000000
Molylube 3%Moly EP GR LC 0,10/13/22,286,2210130083,BK4,Calumet,500 kg PASS,0.5181398,0.41,0.02,0.05,0.00,1.00,368,FALSE,FALSE,LX,0.8529919,0.1138032,0.0332050,0.0000000,0.0000000
Molylube 3%Moly EP GR LC 0,2/6/23,37,2301230157,BK4,Calumet,620 kg,0.6428802,0.29,0.02,0.05,0.00,1.00,368,FALSE,FALSE,LX,0.8039818,0.1518835,0.0441347,0.0000000,0.0000000
Molylube 3%Moly EP GR LC 1,4/28/22,118,2204260215,BK4,Calumet,620 kg,0.4790104,0.45,0.02,0.06,0.00,1.00,319,FALSE,FALSE,LX,0.8637145,0.1055718,0.0307137,0.0000000,0.0000000
Molylube 3%Moly EP GR LC 1,4/25/22,115,2204180169,BK4,Calumet,500 kg PASS,0.4601924,0.47,0.02,0.06,0.00,1.00,321,FALSE,FALSE,LX,0.8630164,0.1061126,0.0308710,0.0000000,0.0000000
